STT,intent,question,answer,loai_muc_dich,chu_de_thong_bao
TB_48,doi_tuong,Đối tượng áp dụng trong Thông báo số 48/TB-ĐHBD là ai?,"Đối tượng áp dụng là sinh viên các hệ: Đại học chính quy, liên thông, văn bằng 2, cao đẳng của Trường Đại học Bình Dương đã đủ điều kiện công nhận tốt nghiệp. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,doi_tuong,Điều kiện để sinh viên đăng ký tham dự Lễ tốt nghiệp năm 2023 - đợt 1 là gì?,Sinh viên phải thực hiện đăng ký tham dự và nộp đầy đủ lệ phí theo quy định của Trường Đại học Bình Dương. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,thoi_gian,Thời gian đăng ký tham dự Lễ tốt nghiệp năm 2023 - đợt 1 được quy định như thế nào?,"Sinh viên đăng ký tham dự Lễ tốt nghiệp từ ngày 13/02/2023 đến hết ngày 21/02/2023, vào các khung giờ: sáng 08h00-11h00, chiều 14h00-17h00 (trừ Chủ nhật và các ngày lễ). (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,tot_nghiep,Lễ tốt nghiệp năm 2023 - đợt 1 dự kiến được tổ chức vào thời gian nào?,"Lễ tốt nghiệp dự kiến tổ chức vào sáng ngày 04/03/2023 (Thứ Bảy), bắt đầu từ 07h45 tại Nhà hát sinh viên (Hội trường I, Lầu IV, tòa nhà A). (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,dia_diem,Sinh viên phải có mặt tại địa điểm tổ chức lễ vào thời điểm nào?,Sinh viên phải có mặt từ 07h45 để ổn định chỗ ngồi và điểm danh trước khi bắt đầu buổi lễ. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,tot_nghiep,Hình thức đăng ký tham dự Lễ tốt nghiệp năm 2023 - đợt 1 được thực hiện như thế nào?,"Sinh viên đăng ký tham dự bằng cách liên hệ trực tiếp phòng Quản lý Đào tạo và Công tác Sinh viên (QLĐT&CTSV), có thể nhờ người thân, bạn bè đến đăng ký và nộp lệ phí trực tiếp. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,hoc_phi,Mức lệ phí tham dự Lễ tốt nghiệp và thuê lễ phục là bao nhiêu?,"Mức lệ phí tham dự Lễ tốt nghiệp và thuê lễ phục là 500.000 đồng, trong đó bao gồm tiền đặt cọc 200.000 đồng sẽ được hoàn trả sau khi trả lại lễ phục nguyên vẹn. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,hoc_phi,Lệ phí tham dự Lễ tốt nghiệp được nộp theo hình thức nào?,"Sinh viên phải nộp lệ phí trực tiếp tại thời điểm đăng ký, không chấp nhận hình thức chuyển khoản. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,tot_nghiep,Sinh viên có được chụp hình chân dung khi đăng ký tham dự Lễ tốt nghiệp không?,"Có, sinh viên đã đăng ký sẽ được Nhà trường chụp hình chân dung trong lễ phục tốt nghiệp để phục vụ trình chiếu trong buổi lễ. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,hoc_phi,Nếu sinh viên không hoàn trả lễ phục đúng hạn thì tiền đặt cọc có được hoàn lại không?,"Không, nếu sinh viên không hoàn trả lễ phục theo thời gian quy định thì sẽ không được nhận lại tiền đặt cọc; khoản tiền này được dùng để may lễ phục mới. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,hoc_phi,Mức lệ phí nhận bằng chính thức của sinh viên là bao nhiêu?,Mức lệ phí nhận bằng chính thức là 1.000.000 đồng. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,hoc_phi,Thông tin tài khoản ngân hàng của Trường Đại học Bình Dương để sinh viên nộp lệ phí nhận bằng là gì?,Tên tài khoản: Trường Đại học Bình Dương; số tài khoản: 65010006888868 tại Ngân hàng BIDV - Chi nhánh Bình Dương. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,hoc_phi,Nội dung sinh viên cần ghi khi chuyển khoản lệ phí nhận bằng chính thức là gì?,Nội dung chuyển khoản: [MSSV] [Họ và tên] LPTN. Ví dụ: 1234567 Nguyen Van A LPTN. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,tot_nghiep,Việc đăng ký tham dự Lễ tốt nghiệp năm 2023 - đợt 1 có bắt buộc không?,"Việc đăng ký tham dự Lễ tốt nghiệp là tự nguyện, sinh viên không bắt buộc phải tham gia. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,doi_tuong,Sinh viên không tham dự đợt 1 có thể tham dự các đợt sau không?,"Có, sinh viên có thể đăng ký tham gia các đợt sau nếu Nhà trường có thông báo kế hoạch tổ chức. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,tot_nghiep,"Tại buổi Lễ tốt nghiệp, sinh viên có nhận bằng chính thức không?","Không, tại buổi Lễ tốt nghiệp chỉ trao bằng tượng trưng; sinh viên nhận bằng chính thức sau khi kết thúc buổi lễ. (áp dụng từ 08/02/2023 đến 21/02/2023)",thong_bao,dao_tao_tot_nghiep
TB_48,thoi_gian,Thời gian hoàn trả lễ phục tốt nghiệp được quy định như thế nào?,Sinh viên hoàn trả lễ phục vào sáng ngày 04/03/2023 hoặc sáng ngày 11/03/2023. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,thoi_gian,Sinh viên đạt thành tích học tập xuất sắc nhận bằng khen chính thức khi nào?,Sinh viên nhận bằng khen tượng trưng trên sân khấu; sau buổi lễ liên hệ phòng QLĐT&CTSV để nhận bằng khen chính thức. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,doi_tuong,Sinh viên đăng ký tham dự Lễ nhận bằng chính thức sau buổi lễ tại thời điểm nào?,Sinh viên đã đăng ký tham dự nhận bằng chính thức ngay sau khi kết thúc buổi lễ tại phòng QLĐT&CTSV (gặp thầy Lâm Tuấn Tài). (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,thoi_gian,Nếu sinh viên không tham dự Lễ tốt nghiệp thì thời gian nhận bằng chính thức là khi nào?,Sinh viên không tham dự lễ sẽ nhận bằng vào thứ Ba và thứ Năm hàng tuần. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,muc_dich,Kênh liên hệ hỗ trợ thông tin về Thông báo số 48/TB-ĐHBD là gì?,Sinh viên liên hệ phòng QLĐT&CTSV qua email: daotao@bdu.edu.vn để được hỗ trợ. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_48,muc_dich,Ai là người ký ban hành Thông báo số 48/TB-ĐHBD?,Thông báo số 48/TB-ĐHBD do Phó Hiệu trưởng Thường trực Đỗ Doan Trang ký ban hành. (áp dụng từ 08/02/2023 đến 21/02/2023),thong_bao,dao_tao_tot_nghiep
TB_1333,muc_dich,Mục đích của Thông báo số 1333/TB-ĐHBD là gì?,"Mục đích của Thông báo số 1333/TB-ĐHBD là yêu cầu các Khoa, Viện và đơn vị liên quan thuộc Trường Đại học Bình Dương báo cáo danh mục ngành và chuyên ngành đào tạo chính quy phục vụ công tác tuyển sinh năm 2025 (áp dụng từ 29/10/2024 - 31/10/2024).",yeu_cau,null
TB_1333,doi_tuong,Đối tượng nào phải thực hiện báo cáo danh mục ngành và chuyên ngành đào tạo theo Thông báo số 1333/TB-ĐHBD?,"Các Khoa, Viện và các đơn vị trực thuộc Trường Đại học Bình Dương (áp dụng từ 29/10/2024 - 31/10/2024).",yeu_cau,null
TB_1333,muc_dich,Nội dung báo cáo danh mục ngành và chuyên ngành đào tạo yêu cầu theo biểu mẫu nào?,"Nội dung báo cáo thực hiện theo mẫu đính kèm Thông báo số 1333/TB-ĐHBD, bao gồm các cột: STT, Đơn vị quản lý, Ngành đào tạo, Mã ngành, Chuyên ngành đào tạo và Mã chuyên ngành (áp dụng từ 29/10/2024 - 31/10/2024).",yeu_cau,null
TB_1333,thoi_han_cuoi,Hạn cuối cùng để gửi báo cáo theo Thông báo số 1333/TB-ĐHBD là khi nào?,Chậm nhất là ngày 31/10/2024 (áp dụng từ 29/10/2024 - 31/10/2024).,yeu_cau,null
TB_1333,muc_dich,Đơn vị nào tiếp nhận báo cáo danh mục ngành và chuyên ngành đào tạo theo Thông báo số 1333/TB-ĐHBD?,Phòng Tuyển sinh Trường Đại học Bình Dương (áp dụng từ 29/10/2024 - 31/10/2024).,yeu_cau,null
TB_1333,dia_diem,Thông tin liên hệ để gửi báo cáo cho Phòng Tuyển sinh là gì?,"Liên hệ Cô Đoàn Minh Thảo, Trưởng phòng Tuyển sinh, số điện thoại 0919 010 203 (áp dụng từ 29/10/2024 - 31/10/2024).",yeu_cau,null
TB_1333,muc_dich,Thông báo số 1333/TB-ĐHBD yêu cầu các đơn vị triển khai công việc này như thế nào?,Thông báo yêu cầu các đơn vị nghiêm túc triển khai thực hiện báo cáo danh mục ngành và chuyên ngành đào tạo đúng hạn (áp dụng từ 29/10/2024 - 31/10/2024).,yeu_cau,null
TB_1333,thoi_gian,Danh mục ngành và chuyên ngành đào tạo được báo cáo theo Thông báo số 1333/TB-ĐHBD có phải là danh mục chính thức cho năm 2025 không?,Không. Danh mục này chỉ mang tính chất tham khảo và được ghi chú là thông tin 'chưa chính thức năm 2025' (áp dụng từ 29/10/2024 - 31/10/2024).,yeu_cau,null
TB_1333,muc_dich,Danh sách các lĩnh vực ngành đào tạo được liệt kê tham khảo trong mẫu báo cáo bao gồm những ngành nào?,"Bao gồm các lĩnh vực: Châu Á học, Ngôn ngữ, Xã hội học, Dược học, Hóa học, Công nghệ Thực phẩm, Quản trị Kinh doanh, Kế toán, Luật Kinh tế, Luật, Logistics và Chuỗi cung ứng, Công nghệ Kỹ thuật Ô tô, Công nghệ Thông tin, Công nghệ Kỹ thuật Điện - Điện tử, Công nghệ Kỹ thuật Công trình Xây dựng, Kiến trúc (áp dụng từ 29/10/2024 - 31/10/2024).",yeu_cau,null
TB_1333,muc_dich,Ai là người ký ban hành Thông báo số 1333/TB-ĐHBD?,TS. Đỗ Đoan Trang – Phó Hiệu trưởng thường trực Trường Đại học Bình Dương (áp dụng từ 29/10/2024 - 31/10/2024).,yeu_cau,null
TB_1333,thoi_gian,Ngày ban hành Thông báo số 1333/TB-ĐHBD là khi nào?,Thông báo số 1333/TB-ĐHBD được ban hành ngày 29 tháng 10 năm 2024 (áp dụng từ 29/10/2024 - 31/10/2024).,yeu_cau,null
TB_313,muc_dich,Thông báo số 313/TB-ĐHBD được ban hành dựa trên căn cứ pháp lý nào?,Thông báo số 313/TB-ĐHBD được ban hành căn cứ vào Quyết định số 551/QĐ-ĐHBD ngày 30 tháng 7 năm 2018 của Hiệu trưởng Trường Đại học Bình Dương - ông Cao Việt Hiếu về việc ban hành Quy chế đánh giá kết quả rèn luyện sinh viên hệ đại học chính quy (áp dụng từ 15/4/2024 - 7/5/2024).,yeu_cau,null
TB_313,muc_dich,Mục đích của Thông báo số 313/TB-ĐHBD là gì?,Mục đích của Thông báo số 313/TB-ĐHBD là hướng dẫn triển khai việc đánh giá bổ sung kết quả rèn luyện sinh viên học kỳ 1 năm học 2023 - 2024 cho những sinh viên chưa thực hiện đánh giá ở đợt trước (áp dụng từ 15/4/2024 - 7/5/2024).,yeu_cau,null
TB_313,doi_tuong,Những sinh viên nào thuộc diện phải thực hiện đánh giá bổ sung theo Thông báo số 313/TB-ĐHBD?,"Đối tượng thực hiện đánh giá bổ sung bao gồm sinh viên chưa thực hiện đánh giá đợt 1 học kỳ 1 năm học 2023 - 2024, thuộc các khóa tuyển sinh năm 2023, 2022, 2021, 2020 (tất cả các ngành), và năm 2019 (chỉ đối với ngành Kiến trúc, Dược học) (áp dụng từ 15/4/2024 - 7/5/2024).",yeu_cau,null
TB_313,hoc_phi,Sinh viên thực hiện tự đánh giá kết quả rèn luyện trên hệ thống vào thời gian nào?,Sinh viên thực hiện tự đánh giá kết quả rèn luyện trên Cổng thông tin sinh viên (sv.bdu.edu.vn) trong thời gian từ ngày 15/04/2024 đến ngày 20/04/2024 (áp dụng từ 15/4/2024 - 7/5/2024).,yeu_cau,null
TB_313,hoc_phi,"Nhiệm vụ của Giáo viên chủ nhiệm, Cố vấn học tập và Quản nhiệm sinh viên trong giai đoạn từ 22/04/2024 đến 24/04/2024 là gì?","Trong thời gian từ 22/04/2024 đến 24/04/2024, Giáo viên chủ nhiệm, Cố vấn học tập và Quản nhiệm sinh viên tổ chức họp Ban cán sự lớp để xem xét, thông qua mức điểm rèn luyện của từng sinh viên và lập biên bản họp đánh giá (áp dụng từ 15/4/2024 - 7/5/2024).",yeu_cau,null
TB_313,thoi_gian,Thời gian Hội đồng Khoa tiến hành xét duyệt kết quả rèn luyện sinh viên theo Thông báo số 313/TB-ĐHBD là khi nào?,Hội đồng Khoa tiến hành họp xét duyệt kết quả rèn luyện sinh viên cấp Khoa trong thời gian từ ngày 25/04/2024 đến ngày 27/04/2024 (áp dụng từ 15/4/2024 - 7/5/2024).,yeu_cau,null
TB_313,hoc_phi,Các Khoa phải hoàn tất việc gửi hồ sơ đánh giá rèn luyện về Phòng Quản lý Đào tạo và Công tác Sinh viên trong khoảng thời gian nào?,Các Khoa gửi hồ sơ đánh giá (gồm file mềm và file văn bản có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện) về Phòng Quản lý Đào tạo và Công tác Sinh viên từ ngày 29/04/2024 đến ngày 07/05/2024 (áp dụng từ 15/4/2024 - 7/5/2024).,yeu_cau,null
TB_313,dia_diem,Hồ sơ đánh giá rèn luyện gửi về Phòng Quản lý Đào tạo và Công tác Sinh viên bao gồm những thành phần gì?,"Hồ sơ đánh giá bao gồm file mềm (word, excel) và file văn bản có chữ ký xác nhận của Ban chủ nhiệm Khoa/Viện, kèm theo các biểu mẫu văn bản đính kèm trong Thông báo số 313/TB-ĐHBD (áp dụng từ 15/4/2024 - 7/5/2024).",yeu_cau,null
TB_313,dia_diem,Địa chỉ email tiếp nhận file mềm hồ sơ đánh giá rèn luyện là gì?,File mềm hồ sơ đánh giá rèn luyện được gửi về địa chỉ email: daotao@bdu.edu.vn (áp dụng từ 15/4/2024 - 7/5/2024).,yeu_cau,null
TB_313,thoi_gian,Kết quả điểm rèn luyện sinh viên học kỳ 1 năm học 2023 - 2024 được sử dụng cho mục đích gì?,"Kết quả điểm rèn luyện được sử dụng làm căn cứ để xét điều kiện học tiếp, xét tốt nghiệp, xét khen thưởng năm học và xét học bổng (nếu có) cho sinh viên (áp dụng từ 15/4/2024 - 7/5/2024).",yeu_cau,null
TB_313,dia_diem,"Trong trường hợp có vướng mắc khi thực hiện đánh giá rèn luyện, các cá nhân và đơn vị liên hệ với bộ phận nào để được hỗ trợ?","Sinh viên, các Khoa, Giáo viên chủ nhiệm, Cố vấn học tập, Quản nhiệm sinh viên và Ban cán sự các lớp liên hệ qua email daotao@bdu.edu.vn để được Phòng Quản lý Đào tạo và Công tác Sinh viên hỗ trợ kịp thời (áp dụng từ 15/4/2024 - 7/5/2024).",yeu_cau,null
TB_313,hoc_phi,Danh sách sinh viên cần đánh giá bổ sung kèm theo Thông báo số 313/TB-ĐHBD gồm bao nhiêu sinh viên?,"Danh sách đính kèm Thông báo số 313/TB-ĐHBD bao gồm 778 sinh viên chưa thực hiện đánh giá rèn luyện, tất cả đều có ghi chú 'SV không đánh giá' (áp dụng từ 15/4/2024 - 7/5/2024).",yeu_cau,null
